fgood,cbinq,cbline,cbterm,cblineut,cbtob,cbdpd,cbnew,pmt,tob,dpd,dep,dc,od,home,dd,online,period
Yes,1,1,0,22.55127632,5,No,No,M,3,Medium,12661.88,27,2,No,0,Yes,7/31/2018
Yes,2,2,0,44.32493396,3,Yes,Yes,M,1,High,8624.09,27,2,No,0,Yes,3/31/2018
Yes,1,2,0,57.20571136,5,Yes,Yes,M,3,High,10512.44,29,2,No,1,No,7/31/2018
Yes,1,0,0,38.61699244,4,No,No,M,2,Low,10811.8,16,2,No,1,No,7/31/2018
Yes,2,3,1,51.08356542,6,Yes,No,M,0,High,7387.62,15,1,No,0,Yes,3/31/2018
Yes,1,1,0,28.78796079,4,No,No,M,3,Medium,9867.93,25,1,No,1,Yes,4/30/2018
Yes,2,2,0,53.01470713,5,No,No,M,2,Low,11157.34,13,0,No,1,No,5/31/2018
Yes,1,3,1,68.90080226,6,Yes,Yes,A,1,High,7240.44,16,0,No,0,Yes,2/28/2018
Yes,1,3,1,64.29380772,4,Yes,Yes,M,2,Low,10456.44,20,2,Yes,0,Yes,3/31/2018
Yes,2,4,1,67.51233797,5,Yes,No,M,2,High,6559.08,14,2,No,0,No,12/31/2017
Yes,1,1,0,54.60415634,5,No,Yes,M,2,Low,9940.77,19,0,No,0,Yes,9/30/2018
Yes,2,2,2,71.78182826,7,Yes,Yes,M,0,High,7651.47,4,2,No,0,Yes,5/31/2018
Yes,2,2,2,61.03607881,8,No,No,P,2,High,12061.75,27,1,No,0,Yes,6/30/2018
Yes,1,3,1,65.69998112,6,No,No,P,1,Medium,8230.99,22,1,No,0,No,5/31/2018
Yes,1,2,1,46.66941166,5,No,No,M,2,Low,11776.07,32,2,No,0,Yes,9/30/2018
Yes,1,3,0,58.38509659,7,Yes,Yes,A,1,High,9132.84,22,0,No,0,Yes,3/31/2018
Yes,2,5,1,61.34641916,6,Yes,Yes,M,1,High,6546.55,16,2,No,0,Yes,8/31/2018
Yes,1,2,2,72.62268382,4,No,No,M,2,Low,9761.67,16,2,No,0,Yes,4/30/2018
Yes,1,3,0,55.04851408,3,No,Yes,M,2,Medium,11210.52,20,2,No,1,Yes,7/31/2018
Yes,2,4,2,46.82886989,6,Yes,No,M,0,High,6734.59,19,2,No,0,Yes,2/28/2018
Yes,2,1,0,48.30775678,6,No,Yes,A,2,Low,11099.83,23,1,No,0,Yes,1/31/2018
Yes,1,4,0,32.38091586,5,No,No,A,4,Medium,10038.12,23,0,No,1,No,6/30/2018
Yes,2,2,1,29.35929753,5,No,No,M,4,High,6597.23,21,0,No,0,No,9/30/2018
Yes,2,2,1,53.0918315,5,No,No,M,2,Medium,10588.66,23,1,No,0,Yes,1/31/2018
Yes,1,1,1,50.42219947,6,No,Yes,M,2,Low,11496.43,22,0,No,0,Yes,2/28/2018
Yes,2,4,1,26.24340435,5,No,No,A,3,Medium,9400.59,20,0,No,1,Yes,1/31/2018
Yes,2,3,0,45.7769524,6,No,Yes,M,0,Medium,10368.71,18,1,No,0,Yes,6/30/2018
Yes,0,1,1,43.28091762,7,No,No,M,2,Medium,10659.3,21,0,No,0,Yes,4/30/2018
Yes,1,4,0,59.25487372,3,No,No,M,2,High,6969.54,29,1,No,0,Yes,12/31/2017
Yes,2,5,2,73.32736579,4,No,No,M,1,High,7057.16,16,0,No,0,No,4/30/2018
Yes,2,2,0,60.03484817,5,No,No,M,2,High,9032.18,17,2,No,0,No,12/31/2017
Yes,0,1,0,25.86717603,8,No,Yes,M,1,Medium,6832.82,27,0,No,0,Yes,6/30/2018
Yes,1,1,0,50.48285159,3,No,No,A,2,Medium,7749.82,23,0,No,1,No,12/31/2017
Yes,1,2,1,63.84575617,4,No,No,M,0,Low,9096.05,24,2,No,0,Yes,9/30/2018
Yes,2,3,1,57.15426646,3,No,Yes,M,2,Low,5305.84,20,2,No,1,Yes,4/30/2018
Yes,0,0,0,47.79568859,8,No,No,M,2,Medium,9110.9,32,0,No,0,No,6/30/2018
Yes,1,1,1,35.72932284,5,No,Yes,M,1,Low,10303.74,16,0,No,1,Yes,7/31/2018
Yes,2,3,2,43.68456417,6,No,No,M,0,Medium,8405.52,16,2,No,0,No,12/31/2017
Yes,1,3,0,56.74321114,6,No,No,A,2,High,13602.07,17,0,Yes,0,Yes,1/31/2018
Yes,1,1,2,29.51746734,6,No,No,M,0,Medium,7847.49,16,2,No,0,Yes,3/31/2018
Yes,2,2,1,74.86566624,5,No,No,M,1,Medium,5937.74,11,0,Yes,2,No,1/31/2018
Yes,2,2,0,37.4038053,5,No,No,M,2,Medium,12000.54,24,0,No,0,Yes,12/31/2017
Yes,1,3,1,55.16595231,7,Yes,No,A,2,High,11527.74,22,2,No,0,No,6/30/2018
Yes,2,1,1,48.32615889,5,No,No,M,2,Medium,7838.45,16,0,No,1,No,6/30/2018
Yes,1,3,0,40.33614103,6,No,No,M,2,Low,6780.55,26,0,No,0,Yes,7/31/2018
Yes,0,1,0,40.0311645,8,No,No,A,4,Medium,11764.63,23,0,No,2,Yes,5/31/2018
Yes,2,3,0,45.9948001,8,No,No,A,3,Low,8193.37,17,0,No,1,No,12/31/2017
Yes,1,2,1,35.33668193,5,No,No,M,1,High,6531.52,19,0,No,0,Yes,4/30/2018
Yes,1,2,1,38.15307031,7,No,Yes,M,0,High,8923.12,20,2,No,0,Yes,9/30/2018
Yes,1,1,0,57.91321529,6,No,No,M,2,Medium,10124.9,27,1,No,0,Yes,3/31/2018
Yes,2,5,1,46.83672332,4,Yes,Yes,M,0,High,6833.61,19,2,No,0,Yes,12/31/2017
Yes,1,2,1,76.14469426,4,No,Yes,P,1,Low,6809.08,19,0,No,0,Yes,3/31/2018
Yes,2,3,0,54.07340222,4,No,Yes,M,2,Medium,7630.05,18,2,No,1,Yes,5/31/2018
Yes,1,2,1,52.18171321,4,Yes,Yes,M,2,High,12430.98,16,2,No,0,No,6/30/2018
Yes,2,4,2,52.93388126,7,Yes,No,A,0,High,6451.36,20,1,No,0,Yes,12/31/2017
Yes,2,3,1,42.46868888,5,No,No,M,1,Medium,9373.33,11,0,No,0,Yes,2/28/2018
Yes,1,2,1,33.64295237,7,Yes,No,M,1,High,6828.47,23,2,No,0,Yes,3/31/2018
Yes,2,2,0,55.13888479,6,Yes,Yes,M,3,High,11237.78,33,0,No,0,Yes,7/31/2018
Yes,2,1,0,57.7811612,4,No,Yes,M,1,High,4202.32,14,1,No,0,Yes,1/31/2018
Yes,1,1,0,28.1909606,5,No,No,A,2,Medium,11385.47,14,0,Yes,2,Yes,1/31/2018
Yes,1,1,1,83.99708291,4,No,No,M,1,High,9242.2,20,2,No,0,Yes,12/31/2017
Yes,2,5,1,60.15097038,4,No,No,A,1,Medium,10203.4,24,0,No,0,Yes,5/31/2018
Yes,2,3,1,55.19130456,5,Yes,No,M,3,Low,10973.61,26,2,No,0,No,1/31/2018
Yes,2,2,0,60.52556488,4,No,No,M,2,Low,9489.23,18,0,No,0,Yes,7/31/2018
Yes,2,5,1,59.01182644,3,No,No,M,0,High,10225.58,5,2,No,0,Yes,9/30/2018
Yes,1,2,1,43.15500555,3,Yes,Yes,M,1,Low,7043.4,16,1,No,1,Yes,1/31/2018
Yes,2,2,0,27.09860087,5,No,No,M,1,Low,8492.05,25,2,No,1,Yes,1/31/2018
Yes,2,2,2,55.17551288,6,No,No,A,2,Low,11152.21,17,0,Yes,0,No,4/30/2018
Yes,2,3,1,67.73759001,5,Yes,No,M,4,High,13307.2,14,2,No,0,No,12/31/2017
Yes,2,5,2,41.67204882,4,No,No,M,0,High,6604.63,11,0,No,0,No,5/31/2018
Yes,1,0,1,56.72705544,6,No,No,M,2,High,7034.32,20,0,No,0,No,3/31/2018
Yes,2,3,1,55.448774,5,Yes,Yes,M,2,High,5568.37,12,0,No,1,Yes,5/31/2018
Yes,1,2,0,41.5709293,6,Yes,No,A,5,Low,16041.73,30,2,Yes,1,Yes,2/28/2018
Yes,2,2,2,40.89732224,4,No,No,M,1,Medium,12169.94,25,2,No,0,Yes,3/31/2018
Yes,1,2,1,66.05646387,6,Yes,No,M,1,High,5843.13,17,0,No,0,No,7/31/2018
Yes,0,0,0,7.76902798,5,No,No,M,2,Medium,12100.1,28,1,Yes,0,Yes,12/31/2017
Yes,1,2,0,35.30098738,6,Yes,Yes,M,2,High,10297.13,18,0,No,0,Yes,4/30/2018
Yes,1,2,0,52.67821734,5,No,No,A,1,Medium,10091.6,14,1,No,2,Yes,8/31/2018
Yes,1,1,1,45.09851709,6,Yes,No,M,1,High,11208.44,19,2,No,0,Yes,4/30/2018
Yes,2,4,1,43.87053263,6,No,No,A,4,Low,12254.76,15,2,No,1,Yes,9/30/2018
Yes,1,1,1,55.03481164,6,No,No,M,2,High,6338.17,20,2,No,0,Yes,3/31/2018
Yes,1,2,1,42.80318902,7,No,No,M,1,Low,6324.38,20,1,No,0,No,12/31/2017
Yes,1,1,1,63.88154751,3,No,Yes,M,2,Low,8937.68,20,1,No,0,Yes,6/30/2018
Yes,1,1,0,39.42467183,3,No,No,M,1,Low,7829.86,15,2,No,1,Yes,6/30/2018
Yes,2,4,0,47.9846084,5,No,No,M,2,High,9486.24,21,0,No,0,No,8/31/2018
Yes,0,3,1,54.51653562,6,No,No,P,2,Medium,11387.92,21,0,No,0,No,1/31/2018
Yes,1,1,0,44.69990167,6,No,No,P,3,Low,12452.19,32,2,No,1,No,2/28/2018
Yes,2,5,1,64.04799723,5,Yes,No,M,2,High,9144.3,15,2,No,0,Yes,5/31/2018
Yes,2,2,2,54.20330524,4,Yes,No,A,2,High,8877.17,24,2,No,0,Yes,1/31/2018
Yes,1,3,1,57.33165844,4,No,No,M,2,Medium,12171.6,23,1,No,0,Yes,5/31/2018
Yes,2,1,0,52.91305076,4,No,Yes,A,3,Low,15121.54,22,0,No,0,Yes,12/31/2017
Yes,2,2,1,56.74045693,6,Yes,Yes,M,0,High,6603.36,14,2,No,0,Yes,7/31/2018
Yes,2,5,1,74.30909823,4,Yes,No,A,1,High,8673.01,18,2,No,0,No,1/31/2018
Yes,2,3,1,63.49065296,3,No,No,A,2,Low,12934.83,22,2,No,0,Yes,1/31/2018
Yes,1,2,0,59.52952987,5,No,No,M,1,High,4515.67,18,0,No,0,Yes,12/31/2017
Yes,1,2,0,62.37414459,3,No,No,M,1,High,7152.1,14,2,No,1,Yes,3/31/2018
Yes,1,2,1,51.20219749,5,No,Yes,M,0,Medium,11618.3,14,0,No,0,Yes,4/30/2018
Yes,2,3,1,56.15547883,6,Yes,Yes,M,2,High,9114.73,26,2,No,0,Yes,2/28/2018
Yes,1,1,1,49.58025057,5,No,No,A,2,Medium,11857.3,23,1,No,0,Yes,6/30/2018
Yes,2,2,1,46.80664737,4,Yes,No,M,2,High,9771.53,21,2,No,0,Yes,8/31/2018
Yes,2,2,1,50.41660557,5,No,Yes,M,1,Medium,12567.39,19,2,No,0,Yes,5/31/2018
Yes,0,0,1,0,7,No,Yes,M,2,Medium,13128.54,21,0,No,1,Yes,12/31/2017
Yes,0,0,1,47.90148897,7,No,No,M,3,Medium,12436.89,29,0,No,0,Yes,7/31/2018
Yes,1,3,1,45.13652456,4,No,No,M,1,Medium,7183.23,24,0,No,0,No,12/31/2017
Yes,1,3,1,37.42566368,3,No,Yes,M,1,High,7313.98,11,0,No,0,Yes,6/30/2018
Yes,2,4,1,33.52707165,7,No,No,A,1,High,8561.46,20,2,No,0,Yes,8/31/2018
Yes,1,0,0,33.9053311,7,No,No,M,1,Low,8306.74,28,2,No,1,No,2/28/2018
Yes,2,3,1,48.01689116,6,No,No,A,3,High,8284.1,25,0,Yes,0,Yes,5/31/2018
Yes,2,5,1,66.03651687,5,Yes,Yes,M,1,High,8740.89,13,2,No,0,Yes,7/31/2018
Yes,1,1,0,66.6702858,6,Yes,Yes,M,1,High,12072.4,16,1,No,0,Yes,9/30/2018
Yes,2,2,2,49.35593017,4,No,No,M,0,Medium,8739.11,15,2,No,0,Yes,4/30/2018
Yes,2,5,1,50.63149472,5,No,Yes,M,1,High,11152.8,14,2,No,0,Yes,12/31/2017
Yes,2,3,1,55.23841218,5,Yes,No,M,2,High,10017.62,21,2,No,0,Yes,8/31/2018
Yes,2,2,2,49.31128626,3,No,Yes,M,1,High,6610.96,16,2,No,0,Yes,1/31/2018
Yes,1,1,1,50.33747089,5,No,No,M,1,Medium,9171.95,20,2,No,0,No,3/31/2018
Yes,2,3,1,67.43503374,4,No,No,P,2,High,19045.18,24,2,No,0,Yes,8/31/2018
Yes,1,4,1,42.4529983,5,No,No,A,2,Medium,10745.04,16,0,No,2,Yes,6/30/2018
Yes,2,2,0,65.9616249,5,No,No,M,2,Medium,10244.53,25,0,No,0,No,8/31/2018
Yes,2,3,0,52.10805865,5,No,Yes,A,1,Medium,6438.57,23,2,No,1,No,12/31/2017
Yes,1,2,1,49.52584032,5,Yes,No,M,1,Medium,13895.35,14,2,No,2,Yes,5/31/2018
Yes,1,1,0,33.69798745,6,Yes,Yes,A,2,High,10989.48,28,2,No,0,Yes,4/30/2018
Yes,2,3,1,50.46265233,5,No,Yes,A,1,Medium,13752.68,17,1,No,0,Yes,2/28/2018
Yes,2,5,1,91.5965777,3,Yes,Yes,M,0,High,4882.7,11,1,No,0,Yes,3/31/2018
Yes,2,3,1,47.68696603,5,Yes,Yes,M,2,High,10836.65,23,1,No,0,Yes,9/30/2018
Yes,0,1,0,20.6766699,7,No,Yes,A,3,Medium,11710.09,17,0,Yes,1,No,6/30/2018
Yes,2,3,0,34.22583675,5,No,No,M,2,Low,9569.81,14,0,No,1,No,5/31/2018
Yes,1,2,0,52.00538223,4,No,No,M,3,Medium,7292.22,27,0,Yes,1,No,5/31/2018
Yes,2,4,2,51.62846483,5,Yes,No,A,2,High,12824.58,19,1,No,0,Yes,8/31/2018
Yes,2,4,1,52.38068987,4,No,Yes,M,0,Low,3855.15,24,1,No,0,Yes,2/28/2018
Yes,2,4,1,50.91645443,5,Yes,Yes,M,0,Low,8761.92,17,2,No,0,Yes,1/31/2018
Yes,1,2,0,44.1392013,7,Yes,No,M,0,High,10904.33,15,2,No,0,Yes,3/31/2018
Yes,1,4,0,46.2356431,4,Yes,No,A,1,High,13675.62,13,2,No,1,No,12/31/2017
Yes,1,2,1,74.27481158,5,Yes,Yes,A,4,High,10103.74,25,2,No,0,Yes,12/31/2017
Yes,2,3,1,35.95891404,5,Yes,Yes,M,3,High,7664.92,27,0,No,0,No,2/28/2018
Yes,1,1,1,63.96574628,4,No,No,M,2,Low,11542.76,20,1,No,0,No,9/30/2018
Yes,1,1,1,43.93421052,5,No,No,M,2,Medium,12367.55,25,2,No,0,Yes,5/31/2018
Yes,1,3,1,49.89268147,6,No,No,M,2,Low,8708.46,17,0,No,0,No,6/30/2018
Yes,1,5,1,45.93154117,5,Yes,Yes,A,4,High,10040.75,26,2,No,1,Yes,3/31/2018
Yes,1,1,0,28.16331705,5,No,No,A,3,High,8125.55,20,0,Yes,2,No,3/31/2018
Yes,2,2,1,58.31648456,8,Yes,Yes,A,3,Low,10766.23,23,0,Yes,1,Yes,12/31/2017
Yes,1,1,0,44.24027713,4,No,No,A,2,Medium,13290.37,23,1,No,0,Yes,9/30/2018
Yes,1,1,1,60.58132401,5,No,No,M,0,High,6268.37,12,2,No,0,Yes,2/28/2018
Yes,1,1,1,54.54054176,5,No,No,M,1,Medium,7335.48,17,0,No,0,Yes,6/30/2018
Yes,1,2,2,42.21434839,6,No,No,M,1,Medium,11086.31,15,0,No,0,Yes,2/28/2018
Yes,2,2,1,55.41277737,6,No,No,M,0,Medium,7475.19,12,0,No,0,No,5/31/2018
Yes,2,5,2,64.21159164,3,Yes,Yes,M,0,High,4900.25,19,2,No,0,Yes,4/30/2018
Yes,0,4,0,59.75136412,4,Yes,No,M,5,High,11948.24,21,1,No,0,No,8/31/2018
Yes,1,1,0,28.87725124,6,No,No,M,1,Medium,7149.58,13,1,No,1,Yes,1/31/2018
Yes,1,3,0,38.90892193,5,No,No,M,0,Low,10605.14,16,1,No,0,Yes,8/31/2018
Yes,2,2,2,55.43374106,5,No,No,M,2,High,10318.93,14,0,No,0,Yes,7/31/2018
Yes,2,3,1,77.61300717,5,No,No,M,2,High,7008.08,22,2,No,0,Yes,6/30/2018
Yes,2,3,0,32.15740539,8,No,No,P,4,Medium,11005.88,30,0,No,1,No,4/30/2018
Yes,1,1,0,36.62364229,6,No,No,A,5,Medium,11180.57,26,0,No,1,Yes,8/31/2018
Yes,1,3,0,66.96792783,4,Yes,Yes,M,0,High,10346.21,22,2,No,0,Yes,2/28/2018
Yes,1,2,1,76.55583479,5,Yes,No,A,3,High,6337.93,28,2,No,0,No,5/31/2018
Yes,2,2,0,36.76503883,5,No,No,M,3,High,14406.42,14,2,Yes,0,No,9/30/2018
Yes,2,3,1,66.72663903,5,No,No,M,0,High,7034.89,13,1,No,0,Yes,4/30/2018
Yes,0,0,0,29.88108157,5,No,No,M,2,Medium,8639.85,26,0,No,1,Yes,5/31/2018
Yes,2,1,0,49.62457542,6,No,No,M,2,High,9111.57,26,2,No,0,Yes,12/31/2017
Yes,2,4,1,75.14496103,4,Yes,Yes,A,1,High,10208.2,27,2,No,0,Yes,1/31/2018
Yes,2,2,1,51.48642596,8,No,No,M,1,High,13198.24,16,1,No,0,Yes,1/31/2018
Yes,1,2,1,43.39327989,3,No,Yes,M,2,High,7941.37,18,0,No,0,Yes,2/28/2018
Yes,2,4,0,50.16858187,6,No,No,A,1,High,8888.63,16,2,No,0,Yes,6/30/2018
Yes,2,3,2,61.5224069,5,No,No,A,1,High,13225.02,15,2,No,0,No,9/30/2018
Yes,1,2,1,38.88241472,5,No,No,A,1,Medium,8977.05,22,0,No,0,Yes,3/31/2018
Yes,1,2,1,52.4804642,4,No,Yes,A,2,Low,11043.18,18,2,No,0,Yes,12/31/2017
Yes,1,3,1,63.02799351,4,No,No,M,0,Medium,5502.03,16,2,No,1,Yes,4/30/2018
Yes,1,0,0,8.653015996,6,No,No,A,4,Medium,19500.44,25,2,Yes,2,Yes,7/31/2018
Yes,2,3,1,61.3382186,5,Yes,No,M,1,High,4177.93,27,2,No,0,No,6/30/2018
Yes,0,2,0,35.29763202,7,No,No,M,2,Medium,7548.35,23,0,No,0,Yes,12/31/2017
Yes,1,1,1,55.13380018,3,Yes,No,M,2,High,12445.44,18,2,No,0,Yes,2/28/2018
Yes,1,2,0,57.32212406,4,No,No,A,2,Low,9310.96,20,0,No,0,No,5/31/2018
Yes,2,3,1,49.55373352,3,No,Yes,M,0,High,4797.6,11,2,No,0,Yes,8/31/2018
Yes,2,4,2,52.76996521,3,Yes,Yes,M,1,High,8172.61,19,2,No,0,No,6/30/2018
Yes,2,4,0,50.74971959,7,No,No,M,2,High,5503.34,21,0,No,1,No,2/28/2018
Yes,1,1,0,47.36060634,5,No,No,A,2,Low,8973.57,19,1,No,1,Yes,7/31/2018
Yes,1,2,1,22.42013405,6,No,No,P,5,Medium,14399.14,26,0,Yes,2,Yes,12/31/2017
Yes,1,2,0,36.57776727,4,No,No,M,1,Medium,10560.57,18,1,No,1,Yes,5/31/2018
Yes,1,3,0,63.26151901,5,Yes,Yes,M,1,Medium,10520.6,15,0,No,0,Yes,4/30/2018
Yes,2,3,1,44.06246813,5,No,No,M,1,Low,6772.55,15,2,No,0,Yes,2/28/2018
Yes,1,1,1,40.60143926,5,No,No,M,2,High,13376.37,15,2,No,1,Yes,9/30/2018
Yes,2,2,1,52.50527868,5,No,No,M,1,Medium,16625.04,20,2,No,0,Yes,1/31/2018
Yes,2,3,0,67.34530865,6,Yes,Yes,A,2,High,10384.24,18,2,No,1,Yes,7/31/2018
Yes,1,1,0,35.59326431,8,No,No,M,2,Low,9133.2,29,1,No,0,Yes,1/31/2018
Yes,1,4,1,47.82700909,6,Yes,No,M,1,High,8476.52,17,1,No,0,No,1/31/2018
Yes,1,2,2,75.22571006,6,No,No,A,1,High,9970.48,17,1,No,0,No,3/31/2018
Yes,1,1,1,46.72302968,5,No,No,A,1,High,7927.03,18,1,No,1,No,12/31/2017
Yes,1,2,1,53.98134111,4,Yes,Yes,A,4,High,12278.23,23,2,No,1,Yes,12/31/2017
Yes,1,1,1,65.27697381,5,Yes,No,M,1,High,9980.67,20,2,No,0,Yes,12/31/2017
Yes,1,4,1,54.92453008,4,Yes,Yes,M,2,High,8865.64,22,1,No,0,No,7/31/2018
Yes,2,2,1,59.25022345,5,Yes,No,M,0,High,14572.72,15,2,No,0,Yes,4/30/2018
Yes,2,5,0,63.84961977,4,No,No,A,3,Medium,10988.02,23,2,No,0,Yes,1/31/2018
Yes,1,0,1,40.51034777,6,No,No,M,3,Low,6020.82,21,0,No,1,Yes,9/30/2018
Yes,0,0,0,37.84572935,8,Yes,No,M,4,High,15039.68,26,1,No,0,Yes,6/30/2018
Yes,1,2,2,76.9692583,5,Yes,No,M,2,High,4323.07,18,0,No,0,Yes,8/31/2018
Yes,1,2,0,51.42337708,6,No,No,M,0,Low,6188.68,21,0,No,0,Yes,1/31/2018
Yes,1,2,1,51.01657425,6,Yes,No,M,2,High,6526.1,25,2,No,0,Yes,9/30/2018
Yes,2,2,1,39.04110938,5,No,No,M,1,Medium,8517.26,14,2,No,0,Yes,1/31/2018
Yes,2,3,2,71.08141592,3,Yes,Yes,M,1,High,5852.1,14,2,No,0,Yes,1/31/2018
Yes,2,1,1,53.16466273,6,No,No,M,2,Medium,5928.08,20,0,No,1,Yes,1/31/2018
Yes,0,1,1,34.4519337,5,No,No,M,2,Medium,9586.18,23,0,No,0,Yes,1/31/2018
Yes,2,4,1,37.73441187,8,Yes,Yes,M,0,High,4965.75,17,0,No,0,No,8/31/2018
Yes,1,2,1,27.52443942,7,No,No,M,2,High,7467.19,20,0,No,0,Yes,1/31/2018
Yes,1,3,1,47.94863061,6,No,Yes,M,1,High,10068.97,22,0,No,0,Yes,7/31/2018
Yes,1,3,1,23.18662187,4,No,No,M,1,High,11615.49,17,2,No,0,No,9/30/2018
Yes,1,2,0,43.74761892,8,Yes,No,M,3,High,10179.84,25,2,No,0,Yes,5/31/2018
Yes,2,4,1,42.27063182,5,No,No,A,2,Medium,11750.45,25,1,No,0,No,7/31/2018
Yes,2,3,0,50.82506091,3,No,No,M,1,High,10047.44,11,1,No,0,Yes,9/30/2018
Yes,2,3,0,43.87038582,6,No,No,M,1,Medium,6093.03,20,0,No,0,Yes,12/31/2017
Yes,2,2,2,54.81768743,6,No,No,M,0,High,3653.37,15,1,No,0,Yes,7/31/2018
Yes,2,5,1,29.39715272,6,No,No,M,0,Medium,11639.52,19,2,No,0,Yes,2/28/2018
Yes,1,2,1,55.94856919,5,No,No,M,1,Low,8154.89,19,2,No,0,No,2/28/2018
Yes,1,2,0,45.13504079,6,No,Yes,M,2,Medium,9233.52,17,1,No,1,Yes,2/28/2018
Yes,2,1,1,37.15522477,5,No,No,M,2,Medium,9976.19,23,1,No,1,Yes,12/31/2017
Yes,2,2,1,51.37276355,5,No,No,A,2,High,8838.23,22,2,No,0,Yes,8/31/2018
Yes,2,4,1,53.99895931,5,No,No,A,2,High,9518.58,20,2,No,0,Yes,7/31/2018
Yes,1,2,0,41.68139575,4,No,No,M,3,Medium,11921.76,25,1,No,2,No,2/28/2018
Yes,2,2,1,71.35379991,6,Yes,No,M,0,High,5454.98,11,1,No,0,Yes,3/31/2018
Yes,1,2,1,50.93702504,5,No,No,M,0,Medium,4442.64,16,0,No,0,Yes,5/31/2018
Yes,2,3,1,60.56830685,4,No,No,M,0,Low,9257.83,12,1,No,0,Yes,5/31/2018
Yes,2,4,1,44.85374613,5,No,No,A,1,High,13577.15,17,1,No,0,Yes,5/31/2018
Yes,2,2,1,57.08505373,6,No,Yes,M,2,High,7594.78,22,0,No,0,No,6/30/2018
Yes,2,4,1,73.894361,5,No,No,M,1,High,11026.87,11,1,No,0,Yes,9/30/2018
Yes,1,3,1,37.2789211,6,No,No,M,2,Medium,10327.8,24,2,No,1,Yes,1/31/2018
Yes,2,2,0,39.94985623,7,No,No,M,2,High,10580.56,21,2,No,0,Yes,3/31/2018
Yes,0,2,1,30.91404306,7,No,No,M,2,Low,13232.24,18,0,No,0,Yes,4/30/2018
Yes,2,3,2,55.5061774,3,No,No,M,2,Low,7908.34,16,1,No,0,No,6/30/2018
Yes,1,0,0,56.30018409,6,No,No,M,1,High,11141.78,19,2,No,0,Yes,9/30/2018
Yes,1,0,0,38.10220649,5,No,No,M,2,Medium,11673.05,21,0,No,0,Yes,8/31/2018
Yes,2,1,0,55.43917879,5,No,No,A,0,Medium,11988.59,16,0,No,0,Yes,5/31/2018
Yes,1,3,1,62.49334293,6,Yes,No,A,3,High,9704.57,22,2,No,1,Yes,7/31/2018
Yes,1,2,1,25.65796892,8,No,No,M,2,Medium,9112.07,25,0,No,0,No,2/28/2018
Yes,1,2,0,56.21382837,5,No,No,M,2,Low,9950.98,16,0,No,0,Yes,12/31/2017
Yes,2,4,2,47.03206157,4,Yes,No,M,1,High,14226.05,16,2,No,0,Yes,1/31/2018
Yes,1,1,0,39.39641486,4,No,No,A,3,Low,12165.81,28,1,No,0,No,6/30/2018
Yes,2,2,1,59.43417246,5,Yes,Yes,M,3,High,7404.39,13,1,No,0,Yes,5/31/2018
Yes,2,3,1,55.1859,3,No,No,M,1,Medium,8166.03,13,0,No,1,Yes,4/30/2018
Yes,2,2,1,50.3197683,5,No,No,M,1,High,8469.72,16,0,No,0,Yes,2/28/2018
Yes,1,1,1,44.57075098,7,No,No,A,3,Medium,10472.08,22,0,Yes,1,No,6/30/2018
Yes,1,1,1,59.89521871,3,No,No,A,2,High,10527.18,28,2,No,0,Yes,6/30/2018
Yes,1,2,0,60.01081012,4,No,No,M,2,High,11300.77,27,2,No,0,Yes,2/28/2018
Yes,1,0,1,42.58456786,5,No,Yes,A,3,Medium,13682.95,21,0,No,1,Yes,2/28/2018
Yes,1,0,1,58.44593671,4,No,No,A,2,Medium,11670.2,15,1,No,1,No,7/31/2018
Yes,1,3,0,52.09394381,7,No,No,M,3,High,11148.88,26,1,No,0,Yes,1/31/2018
Yes,1,2,0,41.9797827,5,No,No,M,1,Medium,9319.68,25,1,No,0,No,12/31/2017
Yes,1,2,1,60.26891777,5,Yes,No,A,2,High,10259.33,20,2,No,0,Yes,12/31/2017
Yes,1,4,0,39.38386858,5,Yes,No,M,2,High,12106.49,18,2,No,0,Yes,12/31/2017
Yes,2,2,1,38.1694067,7,No,No,A,2,Medium,9764.78,30,2,No,0,Yes,8/31/2018
Yes,1,3,1,57.99645948,6,Yes,No,M,1,High,14114.24,16,2,No,0,Yes,2/28/2018
Yes,2,1,1,46.68252233,6,No,No,M,2,High,6302.06,16,0,No,1,Yes,9/30/2018
Yes,2,5,2,44.91843996,5,Yes,No,M,0,High,8728.85,18,2,No,0,Yes,3/31/2018
Yes,2,2,1,49.87056996,5,No,Yes,M,2,Medium,14202.95,20,0,No,0,Yes,5/31/2018
Yes,2,3,1,84.99438329,3,Yes,No,M,0,High,4357.87,20,2,No,0,Yes,4/30/2018
Yes,2,3,2,47.30778479,3,No,No,M,1,Low,7325.03,19,2,No,0,Yes,7/31/2018
Yes,2,2,1,44.38693069,4,No,No,M,1,Medium,10566.17,16,2,No,0,No,6/30/2018
Yes,1,1,2,45.2487301,5,No,No,M,1,Low,6470.12,18,0,No,0,Yes,7/31/2018
Yes,1,2,0,38.59663651,6,Yes,Yes,M,3,High,10019.62,14,1,Yes,2,Yes,7/31/2018
Yes,1,4,1,50.22473088,6,Yes,No,A,1,High,13501.23,14,1,No,0,Yes,5/31/2018
Yes,1,2,2,78.92054507,8,Yes,No,A,1,High,11179.08,20,2,No,0,Yes,1/31/2018
Yes,1,2,0,54.76203914,4,No,No,M,4,Low,16147.57,15,0,No,1,Yes,9/30/2018
